Timestamp,DL_bitrate
2017.12.18_06.30.10,4697
2017.12.18_06.30.11,4765
2017.12.18_06.30.13,5245
2017.12.18_06.30.14,4361
2017.12.18_06.30.15,3332
2017.12.18_06.30.16,3746
2017.12.18_06.30.17,6028
2017.12.18_06.30.18,5703
2017.12.18_06.30.19,4630
2017.12.18_06.30.20,6274
2017.12.18_06.30.21,6743
2017.12.18_06.30.23,6598
2017.12.18_06.30.24,6900
2017.12.18_06.30.25,7940
2017.12.18_06.30.26,8354
2017.12.18_06.30.27,10658
2017.12.18_06.30.28,8074
2017.12.18_06.30.29,5480
2017.12.18_06.30.30,5849
2017.12.18_06.30.31,5849
2017.12.18_06.30.31,5066
2017.12.18_06.30.33,9897
2017.12.18_06.30.34,10501
2017.12.18_06.30.35,12112
2017.12.18_06.30.36,12175
2017.12.18_06.30.37,14617
2017.12.18_06.30.38,10993
2017.12.18_06.30.39,11251
2017.12.18_06.30.40,9539
2017.12.18_06.30.41,12749
2017.12.18_06.30.42,14762
2017.12.18_06.30.43,6788
2017.12.18_06.30.44,6419
2017.12.18_06.30.46,6184
2017.12.18_06.30.47,7493
2017.12.18_06.30.48,8578
2017.12.18_06.30.49,10166
2017.12.18_06.30.50,10971
2017.12.18_06.30.51,6497
2017.12.18_06.30.52,2728
2017.12.18_06.30.53,4909
2017.12.18_06.30.54,4775
2017.12.18_06.30.55,2740
2017.12.18_06.30.57,4227
2017.12.18_06.30.58,2952
2017.12.18_06.30.59,2807
2017.12.18_06.31.00,2091
2017.12.18_06.31.01,3813
2017.12.18_06.31.02,3645
2017.12.18_06.31.03,1946
2017.12.18_06.31.04,2013
2017.12.18_06.31.05,1073
2017.12.18_06.31.06,2840
2017.12.18_06.31.07,4540
2017.12.18_06.31.09,6240
2017.12.18_06.31.10,7739
2017.12.18_06.31.11,7381
2017.12.18_06.31.12,7348
2017.12.18_06.31.13,6285
2017.12.18_06.31.14,5435
2017.12.18_06.31.14,5435
2017.12.18_06.31.15,4797
2017.12.18_06.31.16,4976
2017.12.18_06.31.17,4764
2017.12.18_06.31.18,4976
2017.12.18_06.31.19,5133
2017.12.18_06.31.21,3858
2017.12.18_06.31.22,1342
2017.12.18_06.31.23,324
2017.12.18_06.31.24,3478
2017.12.18_06.31.25,3377
2017.12.18_06.31.26,1465
2017.12.18_06.31.27,3623
2017.12.18_06.31.28,2124
2017.12.18_06.31.29,4048
2017.12.18_06.31.30,3109
2017.12.18_06.31.32,300
2017.12.18_06.31.33,300
2017.12.18_06.31.34,300
2017.12.18_06.31.35,300
2017.12.18_06.31.36,300
2017.12.18_06.31.37,300
2017.12.18_06.31.38,300
2017.12.18_06.31.39,300
2017.12.18_06.31.40,2851
2017.12.18_06.31.42,4876
2017.12.18_06.31.43,4585
2017.12.18_06.31.44,3892
2017.12.18_06.31.45,3321
2017.12.18_06.31.46,2829
2017.12.18_06.31.47,3355
2017.12.18_06.31.48,3042
2017.12.18_06.31.49,626
2017.12.18_06.31.50,300
2017.12.18_06.31.52,300
2017.12.18_06.31.53,300
2017.12.18_06.31.55,300
2017.12.18_06.31.55,300
2017.12.18_06.31.56,374
2017.12.18_06.31.57,300
2017.12.18_06.31.59,300
2017.12.18_06.32.00,300
2017.12.18_06.32.01,300
2017.12.18_06.32.02,300
2017.12.18_06.32.03,300
2017.12.18_06.32.05,300
2017.12.18_06.32.06,300
2017.12.18_06.32.07,300
2017.12.18_06.32.08,300
2017.12.18_06.32.09,300
2017.12.18_06.32.10,300
2017.12.18_06.32.12,300
2017.12.18_06.32.13,300
2017.12.18_06.32.14,300
2017.12.18_06.32.15,300
2017.12.18_06.32.16,300
2017.12.18_06.32.17,300
2017.12.18_06.32.18,300
2017.12.18_06.32.20,300
2017.12.18_06.32.21,300
2017.12.18_06.32.22,300
2017.12.18_06.32.23,300
2017.12.18_06.32.24,300
2017.12.18_06.32.25,300
2017.12.18_06.32.26,300
2017.12.18_06.32.28,300
2017.12.18_06.32.29,300
2017.12.18_06.32.30,300
2017.12.18_06.32.32,300
2017.12.18_06.32.33,300
2017.12.18_06.32.34,300
2017.12.18_06.32.36,300
2017.12.18_06.32.36,300
2017.12.18_06.32.37,300
2017.12.18_06.32.39,300
2017.12.18_06.32.41,300
2017.12.18_06.32.42,300
2017.12.18_06.32.43,300
2017.12.18_06.32.44,300
2017.12.18_06.32.45,300
2017.12.18_06.32.46,300
2017.12.18_06.32.47,300
2017.12.18_06.32.49,300
2017.12.18_06.32.50,300
2017.12.18_06.32.51,300
2017.12.18_06.32.52,1901
2017.12.18_06.32.53,4015
2017.12.18_06.32.54,8410
2017.12.18_06.32.55,7101
2017.12.18_06.32.56,4249
2017.12.18_06.32.58,3668
2017.12.18_06.32.59,4194
2017.12.18_06.33.00,2986
2017.12.18_06.33.01,2784
2017.12.18_06.33.02,4339
2017.12.18_06.33.03,6318
2017.12.18_06.33.04,7728
2017.12.18_06.33.05,7370
2017.12.18_06.33.06,4775
2017.12.18_06.33.07,4227
2017.12.18_06.33.09,4462
2017.12.18_06.33.10,3254
2017.12.18_06.33.10,3254
2017.12.18_06.33.11,4350
2017.12.18_06.33.12,3220
2017.12.18_06.33.13,3892
2017.12.18_06.33.14,4048
2017.12.18_06.33.15,3433
2017.12.18_06.33.16,4059
2017.12.18_06.33.17,2136
2017.12.18_06.33.18,1006
2017.12.18_06.33.20,1017
2017.12.18_06.33.21,1487
2017.12.18_06.33.22,1979
2017.12.18_06.33.23,3209
2017.12.18_06.33.24,4484
2017.12.18_06.33.25,4797
2017.12.18_06.33.26,3109
2017.12.18_06.33.27,2538
2017.12.18_06.33.28,3086
2017.12.18_06.33.29,3243
2017.12.18_06.33.30,3232
2017.12.18_06.33.31,4551
2017.12.18_06.33.33,3970
2017.12.18_06.33.34,3668
2017.12.18_06.33.35,4540
2017.12.18_06.33.36,4697
2017.12.18_06.33.37,8007
2017.12.18_06.33.38,8533
2017.12.18_06.33.39,5670
2017.12.18_06.33.40,5670
2017.12.18_06.33.40,5793
2017.12.18_06.33.41,5167
2017.12.18_06.33.42,4641
2017.12.18_06.33.43,3914
2017.12.18_06.33.45,2784
2017.12.18_06.33.46,2907
2017.12.18_06.33.47,2460
2017.12.18_06.33.48,2371
2017.12.18_06.33.49,3008
2017.12.18_06.33.50,4015
2017.12.18_06.33.51,4272
2017.12.18_06.33.52,4126
2017.12.18_06.33.53,2549
2017.12.18_06.33.54,3836
2017.12.18_06.33.55,2912
2017.12.18_06.33.57,2746
2017.12.18_06.33.58,4909
2017.12.18_06.33.59,5301
2017.12.18_06.34.00,5088
2017.12.18_06.34.01,5681
2017.12.18_06.34.02,5636
2017.12.18_06.34.03,2997
2017.12.18_06.34.04,4082
2017.12.18_06.34.05,1856
2017.12.18_06.34.06,4227
2017.12.18_06.34.08,5155
2017.12.18_06.34.09,5155
2017.12.18_06.34.09,10826
2017.12.18_06.34.10,6263
2017.12.18_06.34.11,4686
2017.12.18_06.34.12,5256
2017.12.18_06.34.13,3668
2017.12.18_06.34.14,4865
2017.12.18_06.34.15,3165
2017.12.18_06.34.16,2471
2017.12.18_06.34.17,3981
2017.12.18_06.34.19,7101
2017.12.18_06.34.20,5413
2017.12.18_06.34.21,4395
2017.12.18_06.34.22,2796
2017.12.18_06.34.23,2471
2017.12.18_06.34.24,3109
2017.12.18_06.34.25,2572
2017.12.18_06.34.27,3455
2017.12.18_06.34.28,3433
2017.12.18_06.34.29,950
2017.12.18_06.34.30,1230
2017.12.18_06.34.31,995
2017.12.18_06.34.32,300
2017.12.18_06.34.34,300
2017.12.18_06.34.35,300
2017.12.18_06.34.36,300
2017.12.18_06.34.36,2225
2017.12.18_06.34.37,2628
2017.12.18_06.34.38,4976
2017.12.18_06.34.39,6352
2017.12.18_06.34.41,1621
2017.12.18_06.34.42,2169
2017.12.18_06.34.43,2930
2017.12.18_06.34.44,1856
2017.12.18_06.34.45,424
2017.12.18_06.34.46,300
2017.12.18_06.34.47,300
2017.12.18_06.34.49,300
2017.12.18_06.34.50,300
2017.12.18_06.34.51,300
2017.12.18_06.34.52,300
2017.12.18_06.34.54,300
2017.12.18_06.34.55,300
2017.12.18_06.34.56,300
2017.12.18_06.34.57,300
2017.12.18_06.34.58,300
2017.12.18_06.34.59,300
2017.12.18_06.35.00,6620
2017.12.18_06.35.02,5681
2017.12.18_06.35.03,3209
2017.12.18_06.35.04,5949
2017.12.18_06.35.05,6956
2017.12.18_06.35.06,6956
2017.12.18_06.35.06,6956
2017.12.18_06.35.07,8220
2017.12.18_06.35.08,6274
2017.12.18_06.35.09,5368
2017.12.18_06.35.10,3959
2017.12.18_06.35.11,1509
2017.12.18_06.35.12,6307
2017.12.18_06.35.14,10591
2017.12.18_06.35.15,11575
2017.12.18_06.35.16,13208
2017.12.18_06.35.17,14762
2017.12.18_06.35.18,9003
2017.12.18_06.35.19,9573
2017.12.18_06.35.20,6050
2017.12.18_06.35.21,7716
2017.12.18_06.35.22,5290
2017.12.18_06.35.23,7470
2017.12.18_06.35.24,9416
2017.12.18_06.35.26,11754
2017.12.18_06.35.27,1476
2017.12.18_06.35.28,2751
2017.12.18_06.35.29,3847
2017.12.18_06.35.30,6799
2017.12.18_06.35.31,7951
2017.12.18_06.35.32,11631
2017.12.18_06.35.33,11631
2017.12.18_06.35.33,13733
2017.12.18_06.35.34,15847
2017.12.18_06.35.35,15277
2017.12.18_06.35.37,14975
2017.12.18_06.35.38,17782
2017.12.18_06.35.39,16351
2017.12.18_06.35.40,18643
2017.12.18_06.35.41,13801
2017.12.18_06.35.42,20276
2017.12.18_06.35.43,17726
2017.12.18_06.35.44,15602
2017.12.18_06.35.45,16809
2017.12.18_06.35.46,17827
2017.12.18_06.35.47,17558
2017.12.18_06.35.49,22412
2017.12.18_06.35.50,14528
2017.12.18_06.35.51,17234
2017.12.18_06.35.52,13555
2017.12.18_06.35.53,13946
2017.12.18_06.35.54,13354
2017.12.18_06.35.55,13074
2017.12.18_06.35.56,16384
2017.12.18_06.35.57,17648
2017.12.18_06.35.58,15769
2017.12.18_06.35.59,16205
2017.12.18_06.36.00,16205
2017.12.18_06.36.01,20310
2017.12.18_06.36.02,20835
2017.12.18_06.36.03,21819
2017.12.18_06.36.04,17771
2017.12.18_06.36.05,14069
2017.12.18_06.36.06,12984
2017.12.18_06.36.07,11251
2017.12.18_06.36.08,9718
2017.12.18_06.36.09,8913
2017.12.18_06.36.10,11910
2017.12.18_06.36.12,10882
2017.12.18_06.36.13,10490
2017.12.18_06.36.14,9651
2017.12.18_06.36.15,13700
2017.12.18_06.36.16,14058
2017.12.18_06.36.17,13420
2017.12.18_06.36.18,12347
2017.12.18_06.36.19,18185
2017.12.18_06.36.20,17368
2017.12.18_06.36.21,17670
2017.12.18_06.36.22,18643
2017.12.18_06.36.24,20399
2017.12.18_06.36.25,18878
2017.12.18_06.36.26,9841
2017.12.18_06.36.27,15624
2017.12.18_06.36.27,15624
2017.12.18_06.36.28,17368
2017.12.18_06.36.29,20276
2017.12.18_06.36.30,16820
2017.12.18_06.36.31,17771
2017.12.18_06.36.32,16630
2017.12.18_06.36.33,13376
2017.12.18_06.36.34,11787
2017.12.18_06.36.36,12201
2017.12.18_06.36.37,11318
2017.12.18_06.36.38,10300
2017.12.18_06.36.39,15679
2017.12.18_06.36.40,17726
2017.12.18_06.36.41,19135
2017.12.18_06.36.42,19091
2017.12.18_06.36.43,23564
2017.12.18_06.36.44,21898
2017.12.18_06.36.45,22860
2017.12.18_06.36.47,25108
2017.12.18_06.36.48,23889
2017.12.18_06.36.49,24996
2017.12.18_06.36.50,18408
2017.12.18_06.36.51,21562
2017.12.18_06.36.52,12067
2017.12.18_06.36.53,12067
2017.12.18_06.36.53,13957
2017.12.18_06.36.54,17410
2017.12.18_06.36.55,16585
2017.12.18_06.36.56,18738
2017.12.18_06.36.57,19348
2017.12.18_06.36.58,19135
2017.12.18_06.37.00,16776
2017.12.18_06.37.01,18297
2017.12.18_06.37.02,17648
2017.12.18_06.37.03,11049
2017.12.18_06.37.04,16227
2017.12.18_06.37.05,15131
2017.12.18_06.37.06,14550
2017.12.18_06.37.07,15914
2017.12.18_06.37.08,17726
2017.12.18_06.37.09,21417
2017.12.18_06.37.10,17402
2017.12.18_06.37.12,19538
2017.12.18_06.37.13,13521
2017.12.18_06.37.14,18554
2017.12.18_06.37.15,16116
2017.12.18_06.37.16,15031
2017.12.18_06.37.17,15895
2017.12.18_06.37.18,20902
2017.12.18_06.37.19,20902
2017.12.18_06.37.19,19750
2017.12.18_06.37.20,22121
2017.12.18_06.37.21,24727
2017.12.18_06.37.22,30733
2017.12.18_06.37.23,24179
2017.12.18_06.37.25,24627
2017.12.18_06.37.26,26405
2017.12.18_06.37.27,28105
2017.12.18_06.37.28,25510
2017.12.18_06.37.29,27803
2017.12.18_06.37.30,20019
2017.12.18_06.37.31,22558
2017.12.18_06.37.32,17536
2017.12.18_06.37.33,17223
2017.12.18_06.37.34,17200
2017.12.18_06.37.35,19560
2017.12.18_06.37.37,23419
2017.12.18_06.37.38,20712
2017.12.18_06.37.39,17704
2017.12.18_06.37.40,8376
2017.12.18_06.37.41,10099
2017.12.18_06.37.42,11228
2017.12.18_06.37.43,9506
2017.12.18_06.37.44,8522
2017.12.18_06.37.45,6732
2017.12.18_06.37.46,6732
2017.12.18_06.37.46,4988
2017.12.18_06.37.47,4399
2017.12.18_06.37.48,2963
2017.12.18_06.37.50,905
2017.12.18_06.37.51,4540
2017.12.18_06.37.52,5916
2017.12.18_06.37.53,5860
2017.12.18_06.37.54,9507
2017.12.18_06.37.55,15333
2017.12.18_06.37.56,18051
2017.12.18_06.37.57,23296
2017.12.18_06.37.58,22983
2017.12.18_06.37.59,21842
2017.12.18_06.38.00,21573
2017.12.18_06.38.02,22658
2017.12.18_06.38.03,23430
2017.12.18_06.38.04,25935
2017.12.18_06.38.05,20981
2017.12.18_06.38.06,16239
2017.12.18_06.38.07,21227
2017.12.18_06.38.08,9987
2017.12.18_06.38.09,6676
2017.12.18_06.38.10,6911
2017.12.18_06.38.11,8846
2017.12.18_06.38.12,14975
2017.12.18_06.38.13,15769
2017.12.18_06.38.15,13331
2017.12.18_06.38.16,13834
2017.12.18_06.38.16,13834
2017.12.18_06.38.17,9730
2017.12.18_06.38.18,8097
2017.12.18_06.38.19,8578
2017.12.18_06.38.20,9025
2017.12.18_06.38.21,6934
2017.12.18_06.38.22,5793
2017.12.18_06.38.23,782
2017.12.18_06.38.25,1644
2017.12.18_06.38.26,402
2017.12.18_06.38.27,300
2017.12.18_06.38.28,300
2017.12.18_06.38.29,480
2017.12.18_06.38.31,1207
2017.12.18_06.38.32,1420
2017.12.18_06.38.33,1140
2017.12.18_06.38.34,1252
2017.12.18_06.38.35,1319
2017.12.18_06.38.36,1934
2017.12.18_06.38.37,2974
2017.12.18_06.38.38,4261
2017.12.18_06.38.39,6553
2017.12.18_06.38.40,5368
2017.12.18_06.38.42,3232
2017.12.18_06.38.43,4775
2017.12.18_06.38.44,4126
2017.12.18_06.38.45,5066
2017.12.18_06.38.46,4742
2017.12.18_06.38.47,7247
2017.12.18_06.38.48,13499
2017.12.18_06.38.49,13499
2017.12.18_06.38.49,16104
2017.12.18_06.38.50,21775
2017.12.18_06.38.51,14539
2017.12.18_06.38.52,14393
2017.12.18_06.38.54,6688
2017.12.18_06.38.55,11978
2017.12.18_06.38.56,9685
2017.12.18_06.38.57,9786
2017.12.18_06.38.58,3903
2017.12.18_06.38.59,6990
2017.12.18_06.39.00,7001
2017.12.18_06.39.01,9864
2017.12.18_06.39.02,8153
2017.12.18_06.39.03,6777
2017.12.18_06.39.04,5021
2017.12.18_06.39.06,1621
2017.12.18_06.39.07,961
2017.12.18_06.39.08,492
2017.12.18_06.39.09,300
2017.12.18_06.39.10,300
2017.12.18_06.39.11,300
2017.12.18_06.39.12,300
2017.12.18_06.39.13,300
2017.12.18_06.39.15,300
2017.12.18_06.39.16,300
2017.12.18_06.39.17,300
2017.12.18_06.39.19,300
2017.12.18_06.39.20,300
2017.12.18_06.39.21,300
2017.12.18_06.39.22,300
2017.12.18_06.39.23,300
2017.12.18_06.39.24,300
2017.12.18_06.39.25,300
2017.12.18_06.39.26,300
2017.12.18_06.39.27,6184
2017.12.18_06.39.29,10054
2017.12.18_06.39.30,8376
2017.12.18_06.39.31,6486
2017.12.18_06.39.32,8119
2017.12.18_06.39.33,9853
2017.12.18_06.39.34,9014
2017.12.18_06.39.35,7001
2017.12.18_06.39.36,5994
2017.12.18_06.39.37,5200
2017.12.18_06.39.38,8801
2017.12.18_06.39.40,8891
2017.12.18_06.39.41,8086
2017.12.18_06.39.42,7381
2017.12.18_06.39.43,9036
2017.12.18_06.39.44,8074
2017.12.18_06.39.45,6783
2017.12.18_06.39.46,7023
2017.12.18_06.39.47,3757
2017.12.18_06.39.48,3008
2017.12.18_06.39.49,1699
2017.12.18_06.39.51,1957
2017.12.18_06.39.52,2628
2017.12.18_06.39.53,3455
2017.12.18_06.39.54,3117
2017.12.18_06.39.55,4111
2017.12.18_06.39.56,4116
2017.12.18_06.39.57,2744
2017.12.18_06.39.58,2281
2017.12.18_06.39.59,2281
2017.12.18_06.39.59,4160
2017.12.18_06.40.00,5379
2017.12.18_06.40.01,6542
2017.12.18_06.40.02,7605
2017.12.18_06.40.04,6363
2017.12.18_06.40.05,4451
2017.12.18_06.40.06,4809
2017.12.18_06.40.07,4943
2017.12.18_06.40.08,7057
2017.12.18_06.40.09,6295
2017.12.18_06.40.10,3959
2017.12.18_06.40.11,4339
2017.12.18_06.40.12,5202
2017.12.18_06.40.13,5478
2017.12.18_06.40.14,5494
2017.12.18_06.40.16,5524
2017.12.18_06.40.17,5849
2017.12.18_06.40.18,5910
2017.12.18_06.40.19,6016
2017.12.18_06.40.20,2952
2017.12.18_06.40.21,4249
2017.12.18_06.40.22,3444
2017.12.18_06.40.23,2605
2017.12.18_06.40.24,2561
2017.12.18_06.40.25,2639
2017.12.18_06.40.26,2728
2017.12.18_06.40.27,2863
2017.12.18_06.40.29,4047
2017.12.18_06.40.30,5692
2017.12.18_06.40.31,7012
2017.12.18_06.40.32,5524
2017.12.18_06.40.33,8943
2017.12.18_06.40.34,8936
2017.12.18_06.40.35,7213
2017.12.18_06.40.36,5856
2017.12.18_06.40.37,5856
2017.12.18_06.40.37,5849
2017.12.18_06.40.38,5211
2017.12.18_06.40.40,6061
2017.12.18_06.40.41,5614
2017.12.18_06.40.42,5167
2017.12.18_06.40.43,5021
2017.12.18_06.40.44,4863
2017.12.18_06.40.45,6241
2017.12.18_06.40.46,6285
2017.12.18_06.40.47,7627
2017.12.18_06.40.48,7873
2017.12.18_06.40.49,6643
2017.12.18_06.40.50,7900
2017.12.18_06.40.52,10842
2017.12.18_06.40.53,8980
2017.12.18_06.40.54,8589
2017.12.18_06.40.55,7751
2017.12.18_06.40.56,7784
2017.12.18_06.40.57,6788
2017.12.18_06.40.58,5670
2017.12.18_06.40.59,5290
2017.12.18_06.41.00,4842
2017.12.18_06.41.01,3992
2017.12.18_06.41.02,5547
2017.12.18_06.41.04,5636
2017.12.18_06.41.05,5211
2017.12.18_06.41.06,6441
2017.12.18_06.41.07,4341
2017.12.18_06.41.08,3090
2017.12.18_06.41.09,3090
2017.12.18_06.41.09,1622
2017.12.18_06.41.10,1960
2017.12.18_06.41.11,1458
2017.12.18_06.41.12,2611
2017.12.18_06.41.13,2532
2017.12.18_06.41.15,4039
2017.12.18_06.41.16,3627
2017.12.18_06.41.17,4748
2017.12.18_06.41.18,4419
2017.12.18_06.41.19,1792
2017.12.18_06.41.20,687
2017.12.18_06.41.21,815
2017.12.18_06.41.22,1523
2017.12.18_06.41.23,998
2017.12.18_06.41.24,553
2017.12.18_06.41.25,300
2017.12.18_06.41.27,318
2017.12.18_06.41.28,1024
2017.12.18_06.41.29,1622
2017.12.18_06.41.30,2259
2017.12.18_06.41.31,3500
2017.12.18_06.41.32,5054
2017.12.18_06.41.33,8269
2017.12.18_06.41.34,8974
2017.12.18_06.41.35,6632
2017.12.18_06.41.36,5393
2017.12.18_06.41.37,5393
2017.12.18_06.41.37,4059
2017.12.18_06.41.38,5133
2017.12.18_06.41.39,5278
2017.12.18_06.41.41,6844
2017.12.18_06.41.42,6919
2017.12.18_06.41.43,9534
2017.12.18_06.41.44,9629
2017.12.18_06.41.45,5549
2017.12.18_06.41.46,7482
2017.12.18_06.41.47,8488
2017.12.18_06.41.48,8471
2017.12.18_06.41.49,8480
2017.12.18_06.41.50,6039
2017.12.18_06.41.51,4500
2017.12.18_06.41.52,3995
2017.12.18_06.41.53,4191
2017.12.18_06.41.55,4070
2017.12.18_06.41.56,1914
2017.12.18_06.41.57,3568
2017.12.18_06.41.58,1921
2017.12.18_06.41.59,4918
2017.12.18_06.42.00,8212
2017.12.18_06.42.01,11056
2017.12.18_06.42.02,11973
2017.12.18_06.42.03,11973
2017.12.18_06.42.03,11160
2017.12.18_06.42.04,6870
2017.12.18_06.42.05,6892
2017.12.18_06.42.06,9194
2017.12.18_06.42.07,8884
2017.12.18_06.42.08,9709
2017.12.18_06.42.09,6936
2017.12.18_06.42.11,6670
2017.12.18_06.42.12,7220
2017.12.18_06.42.13,6795
2017.12.18_06.42.14,5728
2017.12.18_06.42.15,3752
2017.12.18_06.42.16,3206
