1,1.7142857142857142
1,1.7142857142857142
1,1.7142857142857142
1,1.7142857142857142
1,1.7142857142857142
1,1.7142857142857142
1,1.7142857142857142
1,2137.0
1,2149.0
1,1431.0
1,402.0
1,11.0
1,1722.0
1,1398.0
1,559.0
1,671.0
1,1017.0
1,89.0
1,570.0
1,771.0
1,22.0
1,301.0
1,626.0
1,693.0
1,973.0
1,424.0
1,679.0
1,12.0
1,468.0
1,849.0
1,402.0
1,816.0
1,816.0
1,816.0
1,872.0
1,424.0
1,581.0
1,615.0
1,335.0
1,100.0
1,961.0
1,1252.0
1,1252.0
1,2203.0
1,335.0
1,548.0
1,1008.0
1,577.0
1,760.0
1,1286.0
1,480.0
1,1051.0
1,626.0
1,883.0
1,883.0
1,2035.0
1,1196.0
1,324.0
1,167.0
1,984.0
1,782.0
1,469.0
1,469.0
1,447.0
1,704.0
1,872.0
1,22.0
1,2461.0
1,3836.0
1,648.0
1,2180.0
1,2180.0
1,1699.0
1,257.0
1,1002.0
1,771.0
1,1308.0
1,2147.0
1,1923.0
1,1822.0
1,1822.0
1,1107.0
1,1554.0
1,2896.0
1,1901.0
1,5715.0
1,3847.0
1,2236.0
1,1576.0
1,1845.0
1,1845.0
1,1755.0
1,1767.0
1,424.0
1,570.0
1,1632.0
1,358.0
1,269.0
1,595.0
1,595.0
1,1659.0
1,1174.0
1,559.0
1,894.0
1,458.0
1,1503.0
1,637.0
1,726.0
1,726.0
1,738.0
1,615.0
1,872.0
1,1129.0
1,201.0
1,1498.0
1,1040.0
1,2024.0
1,2024.0
1,1487.0
1,570.0
1,2158.0
1,2516.0
1,3444.0
1,6743.0
1,4082.0
1,4082.0
1,4518.0
1,3086.0
1,4853.0
1,4786.0
1,1308.0
1,1845.0
1,1722.0
1,2500.0
1,2500.0
1,3623.0
1,4943.0
1,2393.0
1,1017.0
1,1979.0
1,6.0
1,6.0
1,1128.0
1,4507.0
1,6609.0
1,10826.0
1,8231.0
1,1979.0
1,4473.0
1,4473.0
1,2415.0
1,3724.0
1,4406.0
1,5826.0
1,4182.0
1,3947.0
1,8030.0
1,5301.0
1,8511.0
1,5826.0
1,5826.0
1,4015.0
1,5088.0
1,4406.0
1,5245.0
1,4708.0
1,4182.0
1,3947.0
1,2628.0
1,2628.0
1,2371.0
1,950.0
1,1118.0
1,2247.0
1,2348.0
1,2124.0
1,3634.0
1,1017.0
1,1219.0
1,1979.0
1,1979.0
1,525.0
1,3086.0
1,1789.0
1,2359.0
1,4943.0
1,2236.0
1,3747.0
1,3267.0
1,4407.0
1,4407.0
1,2411.0
1,4968.0
1,2360.0
1,3377.0
1,7658.0
1,6542.0
1,3992.0
1,4261.0
1,4261.0
1,2605.0
1,5424.0
1,3869.0
1,5457.0
1,4473.0
1,5692.0
1,5815.0
1,5815.0
1,8197.0
