67.52346688125768,60783.5539314942,471.0125419330683
0.048,224051.7040229093,765.0
18.908,955004.1972931528,539.0
17.408,376419.6866507297,1010.0
62.323,133299.08271819484,711.0
56.636581265848584,231469.58049557955,252.83249657791902
13.465,1220574.7630268177,540.0
17.89453209135398,79236.36114813783,635.6221099051251
58.553000000000004,76404.22485828317,2576.0
19.087098070312393,387788.7420893553,487.6532679586973
29.923432805335366,249356.36523966538,840.8517827004894
156.57526702480843,40019.19321560138,123.27637410186269
81.70405187998546,97676.6047212503,599.5415037410296
20.264,122499.06181775693,1189.0
2.9819999999999998,3089001.913244159,478.0
10.141,1544815.6109669737,666.0
0.05,3313452.868762942,235.0
0.05,398600.7987016123,499.0
2.177,2075940.773881072,475.0
0.013000000000000001,105367.16100109588,869.0
4.6610000000000005,4894518.961637671,405.0
23.272334864014542,295966.6323247827,620.9872242944803
58.660518087564576,270131.0123820677,735.7117327065768
112.292,163135.37983513286,1063.0
201.16,132431.73490712186,230.0
20.077256302812987,226452.7136698984,142.12836153768453
4.362,4914513.435303845,278.0
256.445,39551.03756162631,154.0
120.07109913241348,87536.89218752144,190.45503254473172
15.692,1345748.2014684859,394.0
51.47299635133868,230903.92084941396,374.02207832218863
0.01,158442.5878956023,541.0
93.88819689822616,211060.10343813623,357.87098663328163
190.43956593988244,56289.93539944889,215.0
104.53017428644849,115685.03576870148,268.60849879436313
13.306,235468.3315038729,646.0
348.33099999999996,103880.65431948037,760.0
6.541,2998192.231111905,342.0
20.791999999999998,251653.4012842878,348.0
2.989,2192594.932273675,421.0
101.13808196745256,137461.6079798695,483.71213758790634
11.062000000000001,2851570.839282448,302.0
1.0070000000000001,4579502.519011298,386.0
102.10517698994566,113383.63385152203,312.82166996809343
14.592406512615062,127228.86846063021,252.52712755457523
28.230999999999998,714149.000515151,618.0
52.919,353590.76883400674,382.0
3.464,6356650.306726335,390.0
67.458,165293.4061236253,319.0
1.8940000000000001,6070155.628384057,362.0
36.676,172319.53501080794,1011.0
36.1234275578709,205839.97898102025,317.06328684960386
110.83102314040771,36497.451619417574,93.1391798823789
81.176,234177.3353593019,301.0
0.013999999999999999,313679.3030150536,1110.0
34.7854802083628,271079.7484704442,337.52098556250394
9.872,2542686.2393497936,293.0
2.51067034167789,404986.90126537776,547.5405918749332
12.035,1690752.7448690687,452.0
15.628,564429.2941016536,1220.0
6.772,2543803.102025906,237.0
162.48580498959495,40520.0271483024,130.40453000376536
0.009000000000000001,414574.0529259557,68.0
113.07596854030294,416185.52050230757,134.34145396635517
10.211,1445319.3593490312,390.0
192.7234350583528,56197.771513972686,204.56866520965679
5.3249177271536725,1798198.5456300136,674.6088088617555
13.946,1421896.7854075427,724.0
166.55900000000003,50835.189609791465,271.0
37.59347096588607,1092399.7572589833,253.98934744044053
16.374000000000002,1917206.4237517556,235.0
0.051,3811129.464818455,343.0
27.348000000000003,853424.2377581651,228.0
192.69419910800482,55694.37999263709,180.80390275743488
35.67064552223824,441508.7277348868,788.4599226313723
5.447410748246682,196188.91400105783,368.08290597586137
7.05968820023692,519177.5262414936,493.3335743994459
39.2399594790785,194222.16018033386,324.33526290102384
147.89203668524888,45862.073352906446,570.2679156951907
1.597,5762383.1179930335,291.0
172.65217715416384,38440.18096818124,85.41998680802277
2.662,6422332.550598232,273.0
48.25899999999999,377440.41477796866,360.0
60.309885701528216,228445.4252533111,153.38830454112255
43.766000000000005,341849.57021017163,346.0
11.001,1338208.7248981637,228.0
93.02799999999999,216260.41678022407,315.0
58.656000000000006,311535.84209401556,509.0
10.265,1736147.7072630804,644.0
0.009000000000000001,2227498.8008905626,516.0
30.11750356444283,509488.5995273773,219.41978419321413
106.508,41724.94685757322,142.0
7.579,1738623.6621192025,464.0
54.022,272183.02375724155,187.0
1.9869999999999999,4805329.679476508,270.0
95.26299999999999,113767.80071238586,169.0
118.91009520671322,118151.52736277902,277.14758118389966
0.01,271790.38497214136,818.0
1.4669999999999999,5070095.1810102435,308.0
0.433,3775999.8243243517,265.0
13.825999999999999,1342491.298893287,356.0
97.69008758000612,127073.78741130987,571.1442361813631
198.37775976756393,54150.66918512459,136.77635598704012
12.058,2363277.5130879227,432.0
25.58832052243502,462125.3291623661,1427.1068771302864
23.966194588712384,211210.29488658384,492.0749678444187
0.01,208631.90378256273,542.2242670661835
13.799000000000001,1244698.3821762512,357.0
21.548000000000002,2987474.798754138,433.0
77.65358677493452,60833.38174030767,416.91873753964137
10.338,929817.4657974179,934.0
9.145360744619863,1153680.28954274,572.4301922228377
120.747913045028,56871.873810631376,554.7309353824605
5.768660713080404,339732.8560309025,809.7221774956824
1.0333366433345779,2873924.51064697,384.2302553947025
38.461,152549.05830033845,251.0
0.01,123838.734402691,430.0
5.445,2529367.6029713517,546.0
30.877,831025.6853067894,391.0
39.196,1010264.9480024213,650.0
6.612,6113360.306653017,170.0
8.427,892067.8983050912,647.0
3.695,1507030.6608771938,420.0
37.693000000000005,307353.94612473884,400.0
85.321,94119.88327912957,272.0
0.031114938119045515,141958.0689008654,305.0418727704923
12.344000000000001,1466410.3292413058,655.0
11.565,1189358.0585869618,210.0
20.207,273189.69156045694,338.0
255.727,40385.413428943655,110.0
190.18030438834248,55881.63940772761,180.12036451674982
6.827000000000001,2033731.3053855728,283.0
0.009000000000000001,398627.535004709,197.0
3.1753178337255257,339460.67416739935,752.9054247777985
